loss,accuracy,val_loss,val_accuracy,lr
1.0890209674835205,0.59375,0.9881852269172668,0.5065000057220459,0.01
0.8991514444351196,0.6910966634750366,0.9661632180213928,0.6242499947547913,0.01
0.8439813256263733,0.7256674766540527,0.9363906979560852,0.7472500205039978,0.01
0.7947388291358948,0.752792239189148,0.8883146047592163,0.7854999899864197,0.01
0.7568126916885376,0.7705563306808472,0.818890392780304,0.809499979019165,0.01
0.7234466075897217,0.7888522744178772,0.7498698234558105,0.8267499804496765,0.01
0.7000439763069153,0.802148699760437,0.6865875720977783,0.8309999704360962,0.01
0.6810874938964844,0.8045952320098877,0.648323655128479,0.8309999704360962,0.01
0.657600998878479,0.8164024949073792,0.6099792122840881,0.8362500071525574,0.01
0.6437525749206543,0.8197000026702881,0.5876883268356323,0.8427500128746033,0.01
0.6360222697257996,0.8206573724746704,0.5791605114936829,0.8457499742507935,0.01
0.6126094460487366,0.8333156108856201,0.5587459802627563,0.8504999876022339,0.01
0.6052991151809692,0.8324646353721619,0.5474717617034912,0.8472499847412109,0.01
0.5886822938919067,0.8364003896713257,0.5429505705833435,0.8500000238418579,0.01
0.5765247941017151,0.8390596508979797,0.5299158692359924,0.8544999957084656,0.01
0.577170729637146,0.8405488729476929,0.5282567143440247,0.8487499952316284,0.01
0.5648115873336792,0.8456547260284424,0.5232471227645874,0.8529999852180481,0.01
0.5605767965316772,0.8417189717292786,0.5115997791290283,0.8529999852180481,0.01
0.5393198132514954,0.8495904803276062,0.5054525136947632,0.8544999957084656,0.01
0.5536873936653137,0.8405488729476929,0.5002128481864929,0.8532500267028809,0.01
0.537993848323822,0.8435272574424744,0.4962502419948578,0.8525000214576721,0.01
0.5241291522979736,0.8494840860366821,0.5000594258308411,0.8495000004768372,0.01
0.517726480960846,0.8517178893089294,0.4793267846107483,0.8617500066757202,0.01
0.5171281695365906,0.8502287268638611,0.4759988486766815,0.8607500195503235,0.01
0.510735273361206,0.8493777513504028,0.4842710494995117,0.8522499799728394,0.01
0.5137395858764648,0.8485267758369446,0.46938174962997437,0.859000027179718,0.01
0.4954344928264618,0.8512924313545227,0.47479698061943054,0.8500000238418579,0.01
0.5004727244377136,0.851398766040802,0.46079856157302856,0.8610000014305115,0.01
0.49135974049568176,0.8551217913627625,0.46508991718292236,0.8560000061988831,0.01
0.49309492111206055,0.8507605791091919,0.4588777720928192,0.8572499752044678,0.01
0.48298636078834534,0.8549090623855591,0.4531068801879883,0.8582500219345093,0.01
0.47711020708084106,0.8524625301361084,0.4431122839450836,0.8602499961853027,0.01
0.47829243540763855,0.8545899391174316,0.4407846927642822,0.859499990940094,0.01
0.48162776231765747,0.8498032093048096,0.4379284083843231,0.8632500171661377,0.01
0.4672393500804901,0.8556536436080933,0.4352867007255554,0.8675000071525574,0.01
0.4659828245639801,0.8552281856536865,0.439799040555954,0.8575000166893005,0.01
0.4599342346191406,0.8592702746391296,0.43442150950431824,0.859749972820282,0.01
0.4665724039077759,0.8527815937995911,0.43805474042892456,0.8557500243186951,0.01
0.45306387543678284,0.8595893979072571,0.42820215225219727,0.862500011920929,0.01
0.4604107439517975,0.8592702746391296,0.4205627143383026,0.8677499890327454,0.01
0.4548870325088501,0.8549090623855591,0.4340987503528595,0.8539999723434448,0.01
0.44899022579193115,0.8593766689300537,0.4153636693954468,0.8632500171661377,0.01
0.44999203085899353,0.8609722256660461,0.41955873370170593,0.8617500066757202,0.01
0.4485941231250763,0.8512924313545227,0.41386091709136963,0.8632500171661377,0.01
0.4442901909351349,0.8561854958534241,0.4138602912425995,0.8622499704360962,0.01
0.4411715865135193,0.8629932999610901,0.4172852337360382,0.8532500267028809,0.01
0.4412168860435486,0.8544835448265076,0.41380053758621216,0.8619999885559082,0.01
0.431003212928772,0.8603339791297913,0.43233975768089294,0.8475000262260437,0.01
0.44108808040618896,0.8552281856536865,0.4116247594356537,0.8567500114440918,0.01
0.43743836879730225,0.8555208444595337,0.40772098302841187,0.8607500195503235,0.01
0.4339129328727722,0.8599085211753845,0.4054018259048462,0.8634999990463257,0.01
0.43165072798728943,0.8601212501525879,0.42386558651924133,0.8472499847412109,0.01
0.43894994258880615,0.8538453578948975,0.4005140960216522,0.8615000247955322,0.01
0.43022817373275757,0.8572492003440857,0.3988829553127289,0.8657500147819519,0.01
0.41838619112968445,0.863631546497345,0.399901419878006,0.8632500171661377,0.01
0.42403262853622437,0.8583129644393921,0.3935302197933197,0.8644999861717224,0.01
0.41928228735923767,0.8624614477157593,0.40208667516708374,0.8554999828338623,0.01
0.4167480766773224,0.8596957921981812,0.40383097529411316,0.8587499856948853,0.01
0.41001981496810913,0.8626741766929626,0.39074358344078064,0.8650000095367432,0.01
0.4247380495071411,0.8577811121940613,0.39179688692092896,0.8637499809265137,0.01
0.4127766788005829,0.8634187579154968,0.41040414571762085,0.8477500081062317,0.01
0.41740912199020386,0.8591639399528503,0.3904721438884735,0.8629999756813049,0.01
0.412696897983551,0.8600149154663086,0.39031359553337097,0.8650000095367432,0.01
0.4127357304096222,0.8607594966888428,0.38811108469963074,0.8654999732971191,0.01
0.4199996590614319,0.8558663725852966,0.39680421352386475,0.8577499985694885,0.01
0.41465550661087036,0.8583129644393921,0.3897133767604828,0.8617500066757202,0.01
0.4130710959434509,0.8600149154663086,0.380948543548584,0.8665000200271606,0.01
0.41207370162010193,0.8590575456619263,0.3815357983112335,0.8647500276565552,0.01
0.40538671612739563,0.8618232011795044,0.3972322940826416,0.8557500243186951,0.01
0.4110616445541382,0.8572492003440857,0.3835967779159546,0.8659999966621399,0.01
0.4175146520137787,0.8552281856536865,0.38006487488746643,0.8692499995231628,0.01
0.402109831571579,0.8589511513710022,0.3865737318992615,0.8600000143051147,0.01
0.40587013959884644,0.8606531023979187,0.3892424404621124,0.8587499856948853,0.01
0.404325932264328,0.8619295954704285,0.40058133006095886,0.8454999923706055,0.01
0.41572773456573486,0.8553345203399658,0.3805345594882965,0.8642500042915344,0.01
0.4027335047721863,0.8638442754745483,0.38443097472190857,0.8585000038146973,0.01
0.4003123939037323,0.8599085211753845,0.37577489018440247,0.8650000095367432,0.009
0.39634111523628235,0.8613977432250977,0.3798704445362091,0.8662499785423279,0.009
0.4021463394165039,0.8601212501525879,0.37830835580825806,0.8637499809265137,0.009
0.40946459770202637,0.8567173480987549,0.3830835521221161,0.8579999804496765,0.009
0.3961339294910431,0.8604403734207153,0.3805212378501892,0.8619999885559082,0.009
0.3922026753425598,0.8689501285552979,0.3757566511631012,0.8652499914169312,0.009
0.4017295241355896,0.8627805709838867,0.3766605854034424,0.8634999990463257,0.008099999
0.4004494547843933,0.8618232011795044,0.37196916341781616,0.8692499995231628,0.008099999
0.3959333300590515,0.8626741766929626,0.373199462890625,0.8675000071525574,0.008099999
0.38963860273361206,0.86490797996521,0.37072381377220154,0.8640000224113464,0.008099999
0.39768823981285095,0.8635251522064209,0.3766895830631256,0.8640000224113464,0.008099999
0.3895394802093506,0.8641633987426758,0.3785398304462433,0.8627499938011169,0.008099999
0.3931942284107208,0.8632060289382935,0.382341593503952,0.8615000247955322,0.008099999
0.39609554409980774,0.8617168664932251,0.3768601417541504,0.8622499704360962,0.008099999
0.39942628145217896,0.8605467677116394,0.38424152135849,0.8535000085830688,0.008099999
0.3939836621284485,0.8621423244476318,0.3817949593067169,0.8567500114440918,0.007289999
0.3971855044364929,0.8608658909797668,0.38065484166145325,0.8542500138282776,0.007289999
0.39655885100364685,0.86490797996521,0.367856502532959,0.8667500019073486,0.007289999
0.3949388563632965,0.8619295954704285,0.37784305214881897,0.859250009059906,0.007289999
0.391868531703949,0.8635251522064209,0.3690465986728668,0.8672500252723694,0.007289999
0.3976154625415802,0.856930136680603,0.38550320267677307,0.8522499799728394,0.007289999
0.3924710750579834,0.8625677824020386,0.3669201731681824,0.8677499890327454,0.007289999
0.39613768458366394,0.8590624928474426,0.373941570520401,0.8617500066757202,0.007289999
0.388788104057312,0.8641633987426758,0.3662717640399933,0.8662499785423279,0.007289999
0.39283064007759094,0.8623550534248352,0.36451053619384766,0.8715000152587891,0.007289999
0.3934819996356964,0.8563982844352722,0.3756140172481537,0.8587499856948853,0.007289999
0.3945971727371216,0.8641633987426758,0.37309446930885315,0.8640000224113464,0.007289999
0.39348986744880676,0.8623550534248352,0.40914785861968994,0.8410000205039978,0.007289999
0.3961879312992096,0.8610786199569702,0.37627893686294556,0.8629999756813049,0.007289999
0.38728103041648865,0.8655462265014648,0.3670773506164551,0.8684999942779541,0.007289999
0.3842293918132782,0.8674609065055847,0.3753415644168854,0.859000027179718,0.0065609994
0.38852718472480774,0.8646952509880066,0.36656227707862854,0.8677499890327454,0.0065609994
0.39950254559516907,0.8605467677116394,0.36947691440582275,0.8654999732971191,0.0065609994
0.38857629895210266,0.8635251522064209,0.3685567378997803,0.8659999966621399,0.0065609994
0.38671162724494934,0.865014374256134,0.36744409799575806,0.8650000095367432,0.0065609994
0.3885946273803711,0.868311882019043,0.36434289813041687,0.8684999942779541,0.0059048994
0.39087286591529846,0.8626741766929626,0.38885876536369324,0.8497499823570251,0.0059048994
0.39048388600349426,0.8654398322105408,0.38116660714149475,0.8604999780654907,0.0059048994
0.38442564010620117,0.8646952509880066,0.3683207333087921,0.8642500042915344,0.0059048994
0.3857717216014862,0.8657589554786682,0.3636278510093689,0.8679999709129333,0.0059048994
0.3879203796386719,0.8610786199569702,0.37457942962646484,0.8617500066757202,0.0059048994
0.39098575711250305,0.8638442754745483,0.3663087785243988,0.8672500252723694,0.0059048994
0.3799405097961426,0.8710775375366211,0.3628486394882202,0.8702499866485596,0.0059048994
0.3825579583644867,0.8633124232292175,0.3690165579319,0.8662499785423279,0.0059048994
0.3854323923587799,0.8659716844558716,0.36522841453552246,0.8672500252723694,0.0059048994
0.3882449269294739,0.8643761277198792,0.3895692825317383,0.8512499928474426,0.0059048994
0.3858717978000641,0.8640570044517517,0.36194270849227905,0.8662499785423279,0.0059048994
0.3837725818157196,0.8622487187385559,0.3625468909740448,0.8690000176429749,0.0059048994
0.3851318955421448,0.8661844730377197,0.38028866052627563,0.8554999828338623,0.0059048994
0.3854270577430725,0.8666099309921265,0.3648577332496643,0.8654999732971191,0.0059048994
0.3892349898815155,0.8652271032333374,0.37792620062828064,0.8529999852180481,0.0059048994
0.3819141685962677,0.8633124232292175,0.368673175573349,0.8637499809265137,0.0059048994
0.39238473773002625,0.8618232011795044,0.362675279378891,0.8672500252723694,0.0053144097
0.3880186378955841,0.8595893979072571,0.3747192621231079,0.8637499809265137,0.0053144097
0.3892616033554077,0.8643761277198792,0.3632943630218506,0.8707500100135803,0.0053144097
0.38152891397476196,0.8677800297737122,0.360739141702652,0.8709999918937683,0.0053144097
0.37652164697647095,0.8706520795822144,0.3637489676475525,0.8667500019073486,0.0053144097
0.38430356979370117,0.8638442754745483,0.3641156554222107,0.8659999966621399,0.0053144097
0.38930806517601013,0.8641633987426758,0.36092451214790344,0.8672500252723694,0.0053144097
0.3772958517074585,0.8700138330459595,0.3692229688167572,0.859749972820282,0.0053144097
0.3803960084915161,0.866290807723999,0.38343483209609985,0.8497499823570251,0.0053144097
0.38889652490615845,0.8609722256660461,0.366243839263916,0.8629999756813049,0.0047829687
0.37395811080932617,0.8702265620231628,0.366906076669693,0.8694999814033508,0.0047829687
0.37844473123550415,0.8652271032333374,0.3673246502876282,0.862500011920929,0.0047829687
0.3818608522415161,0.8671417832374573,0.368152916431427,0.8600000143051147,0.0047829687
0.3837027847766876,0.8648016452789307,0.3680137097835541,0.8627499938011169,0.0047829687
0.38286712765693665,0.8658653497695923,0.3743334710597992,0.8572499752044678,0.0043046717
0.3804500997066498,0.8658653497695923,0.3628084063529968,0.8629999756813049,0.0043046717
0.37747153639793396,0.8694819808006287,0.37445470690727234,0.8572499752044678,0.0043046717
0.3788534104824066,0.8671417832374573,0.3714989125728607,0.8657500147819519,0.0043046717
0.3868853449821472,0.8640570044517517,0.35839372873306274,0.8694999814033508,0.0043046717
0.375637948513031,0.8710416555404663,0.36059367656707764,0.8705000281333923,0.0043046717
0.38063278794288635,0.8652271032333374,0.36450260877609253,0.8659999966621399,0.0043046717
0.38366279006004333,0.866290807723999,0.3623611629009247,0.8654999732971191,0.0043046717
0.3749611973762512,0.8675673007965088,0.35971754789352417,0.8700000047683716,0.0043046717
0.38375818729400635,0.8655462265014648,0.36749759316444397,0.8637499809265137,0.0043046717
0.37820687890052795,0.8653334975242615,0.37737682461738586,0.8554999828338623,0.0038742046
0.3825877606868744,0.8668226599693298,0.3646647334098816,0.8640000224113464,0.0038742046
0.37103912234306335,0.8702265620231628,0.3631550073623657,0.8700000047683716,0.0038742046
0.3822183609008789,0.8671417832374573,0.3616020083427429,0.8707500100135803,0.0038742046
0.37363606691360474,0.871715784072876,0.3591005206108093,0.8697500228881836,0.0038742046
0.37711581587791443,0.868418276309967,0.3554091155529022,0.8742499947547913,0.0034867842
0.3852778375148773,0.868311882019043,0.3592883348464966,0.8712499737739563,0.0034867842
0.37307149171829224,0.8706520795822144,0.3586854338645935,0.8679999709129333,0.0034867842
0.37503260374069214,0.8693755865097046,0.3566129505634308,0.8687499761581421,0.0034867842
0.37617984414100647,0.867035448551178,0.355817049741745,0.8672500252723694,0.0034867842
0.386871337890625,0.8643761277198792,0.360440194606781,0.8707500100135803,0.0034867842
0.37456613779067993,0.868311882019043,0.3600928783416748,0.8672500252723694,0.0031381059
0.37155163288116455,0.8700138330459595,0.3578566312789917,0.8722500205039978,0.0031381059
0.37453651428222656,0.8689501285552979,0.3691442906856537,0.8644999861717224,0.0031381059
0.375003457069397,0.8672481775283813,0.3539268374443054,0.8709999918937683,0.0031381059
0.3663337230682373,0.8746941685676575,0.35674625635147095,0.8715000152587891,0.0031381059
0.38036856055259705,0.866290807723999,0.3619151711463928,0.8665000200271606,0.0031381059
0.3806516230106354,0.8653334975242615,0.3559204339981079,0.8702499866485596,0.0031381059
0.368977427482605,0.8706520795822144,0.3598606586456299,0.8665000200271606,0.0031381059
0.3795923590660095,0.8665035367012024,0.3567756414413452,0.8697500228881836,0.0031381059
0.3705489933490753,0.8732050061225891,0.36073538661003113,0.8665000200271606,0.0028242953
0.37701892852783203,0.8651207089424133,0.3566703498363495,0.8707500100135803,0.0028242953
0.3748665153980255,0.868311882019043,0.36378204822540283,0.8654999732971191,0.0028242953
0.37523940205574036,0.8657589554786682,0.36031219363212585,0.8687499761581421,0.0028242953
0.36907121539115906,0.8732050061225891,0.3636850118637085,0.8634999990463257,0.0028242953
0.37115976214408875,0.8712902665138245,0.3665132224559784,0.8650000095367432,0.0025418657
0.37691688537597656,0.8694819808006287,0.3534577190876007,0.8722500205039978,0.0025418657
0.3712773025035858,0.8725667595863342,0.36637717485427856,0.862500011920929,0.0025418657
0.37367600202560425,0.869588315486908,0.35797175765037537,0.8712499737739563,0.0025418657
0.3797709345817566,0.866290807723999,0.3603997826576233,0.8675000071525574,0.0025418657
0.3670803904533386,0.8705456852912903,0.36036935448646545,0.8694999814033508,0.0025418657
0.3716632127761841,0.8706520795822144,0.35394909977912903,0.8702499866485596,0.0025418657
0.3658471703529358,0.8720349073410034,0.3555561900138855,0.8700000047683716,0.0022876791
0.36871522665023804,0.8715030550956726,0.35289862751960754,0.8755000233650208,0.0022876791
0.36777228116989136,0.8728858828544617,0.3580321669578552,0.8700000047683716,0.0022876791
0.3748363256454468,0.8706520795822144,0.36136752367019653,0.8700000047683716,0.0022876791
0.37047672271728516,0.869694709777832,0.36183157563209534,0.8682500123977661,0.0022876791
0.36750152707099915,0.8721412420272827,0.3576696217060089,0.8675000071525574,0.0022876791
0.37002795934677124,0.8701202273368835,0.3534187972545624,0.875249981880188,0.0022876791
0.37034088373184204,0.8722476363182068,0.35556700825691223,0.8705000281333923,0.0020589111
0.3695169687271118,0.8701202273368835,0.3552871346473694,0.8727499842643738,0.0020589111
0.3669644892215729,0.8687373399734497,0.358065664768219,0.8690000176429749,0.0020589111
0.3702162504196167,0.8737368583679199,0.3529597818851471,0.8722500205039978,0.0020589111
0.3708421289920807,0.8710775375366211,0.35520780086517334,0.8667500019073486,0.0020589111
0.36488592624664307,0.8727083206176758,0.35118430852890015,0.8725000023841858,0.00185302
0.374686598777771,0.8669290542602539,0.35684579610824585,0.8667500019073486,0.00185302
0.3723810017108917,0.8706520795822144,0.36605754494667053,0.8610000014305115,0.00185302
0.3676818013191223,0.8715030550956726,0.35536283254623413,0.8727499842643738,0.00185302
